user_id,timestamp,channel,converted
usr_101118,2026-05-12 01:10:00,Google Ads,0
usr_101118,2026-05-13 04:10:00,Direct,0
usr_101118,2026-05-15 11:10:00,Direct,0
usr_101119,2026-05-14 10:35:00,Google Ads,0
usr_101120,2026-05-20 07:09:00,Email,0
usr_101121,2026-05-05 20:59:00,Email,0
usr_101121,2026-05-06 07:59:00,Organic Search,0
usr_101121,2026-05-06 16:59:00,Direct,1
usr_101122,2026-05-22 06:06:00,Direct,0
usr_101122,2026-05-24 13:06:00,Direct,0
usr_101122,2026-05-25 16:06:00,Direct,0
usr_101123,2026-05-31 07:43:00,Facebook,0
usr_101123,2026-05-31 13:43:00,Direct,0
usr_101124,2026-05-17 11:44:00,Organic Search,0
usr_101125,2026-05-19 18:07:00,Instagram,0
usr_101125,2026-05-19 21:07:00,Instagram,0
usr_101126,2026-05-14 20:54:00,Facebook,0
usr_101126,2026-05-15 01:54:00,Facebook,0
usr_101127,2026-05-27 13:05:00,Direct,0
usr_101127,2026-05-29 15:05:00,Direct,0
usr_101127,2026-05-30 01:05:00,Direct,0
usr_101128,2026-05-10 21:13:00,Facebook,0
usr_101128,2026-05-10 23:13:00,Facebook,0
usr_101128,2026-05-11 07:13:00,Google Ads,0
usr_101128,2026-05-13 13:13:00,Google Ads,0
usr_101129,2026-05-26 18:32:00,Organic Search,0
usr_101129,2026-05-27 01:32:00,Organic Search,0
usr_101129,2026-05-28 02:32:00,Organic Search,0
usr_101129,2026-05-30 09:32:00,Direct,0
usr_101129,2026-05-30 10:32:00,Direct,0
usr_101130,2026-05-28 22:52:00,Instagram,0
usr_101131,2026-05-16 11:35:00,Direct,0
usr_101132,2026-05-27 05:27:00,Instagram,0
usr_101132,2026-05-27 17:27:00,Google Ads,0
usr_101133,2026-05-17 17:27:00,Organic Search,0
usr_101134,2026-05-29 21:10:00,Instagram,0
usr_101134,2026-05-29 22:10:00,Instagram,0
usr_101134,2026-05-30 09:10:00,Organic Search,0
usr_101135,2026-05-14 08:47:00,Facebook,0
usr_101135,2026-05-15 14:47:00,Google Ads,0
usr_101135,2026-05-16 01:47:00,Google Ads,0
usr_101136,2026-05-22 04:17:00,Facebook,0
usr_101136,2026-05-23 15:17:00,Direct,0
usr_101136,2026-05-25 17:17:00,Direct,0
usr_101136,2026-05-26 03:17:00,Direct,0
usr_101137,2026-05-09 11:05:00,Facebook,0
usr_101138,2026-05-16 04:31:00,Facebook,0
usr_101138,2026-05-16 11:31:00,Google Ads,0
usr_101138,2026-05-16 17:31:00,Email,0
usr_101138,2026-05-18 01:31:00,Direct,0
usr_101139,2026-05-23 19:40:00,Facebook,0
usr_101139,2026-05-24 01:40:00,Google Ads,0
usr_101139,2026-05-26 09:40:00,Direct,0
usr_101140,2026-05-08 04:01:00,Google Ads,0
usr_101140,2026-05-08 07:01:00,Direct,0
usr_101140,2026-05-08 13:01:00,Direct,0
usr_101140,2026-05-08 17:01:00,Direct,0
usr_101140,2026-05-08 20:01:00,Direct,0
usr_101141,2026-05-31 08:17:00,Email,0
usr_101142,2026-05-17 15:59:00,Instagram,0
usr_101142,2026-05-18 03:59:00,Organic Search,0
usr_101142,2026-05-18 10:59:00,Organic Search,0
usr_101142,2026-05-18 20:59:00,Organic Search,0
usr_101142,2026-05-19 00:59:00,Organic Search,0
usr_101143,2026-05-20 07:38:00,Instagram,0
usr_101143,2026-05-20 13:38:00,Instagram,0
usr_101143,2026-05-21 15:38:00,Instagram,0
usr_101143,2026-05-21 16:38:00,Organic Search,0
usr_101143,2026-05-23 21:38:00,Organic Search,0
usr_101144,2026-05-13 06:07:00,Facebook,0
usr_101144,2026-05-13 09:07:00,Organic Search,0
usr_101145,2026-05-22 17:23:00,Facebook,0
usr_101146,2026-05-02 08:21:00,Instagram,0
usr_101147,2026-05-10 21:13:00,Organic Search,0
usr_101147,2026-05-11 09:13:00,Direct,0
usr_101147,2026-05-12 20:13:00,Direct,0
usr_101148,2026-05-15 03:48:00,Organic Search,0
usr_101149,2026-05-18 22:02:00,Facebook,0
usr_101150,2026-05-20 20:37:00,Instagram,0
usr_101151,2026-05-28 23:00:00,Facebook,0
usr_101152,2026-05-02 23:58:00,Direct,0
usr_101153,2026-05-27 19:46:00,Facebook,0
usr_101153,2026-05-29 02:46:00,Google Ads,0
usr_101154,2026-05-17 07:03:00,Email,0
usr_101155,2026-05-02 10:03:00,Instagram,0
usr_101155,2026-05-02 16:03:00,Google Ads,0
usr_101155,2026-05-04 04:03:00,Email,0
usr_101155,2026-05-04 07:03:00,Email,0
usr_101155,2026-05-04 19:03:00,Direct,0
usr_101156,2026-05-09 06:07:00,Instagram,0
usr_101156,2026-05-09 12:07:00,Google Ads,0
usr_101156,2026-05-10 19:07:00,Google Ads,0
usr_101156,2026-05-10 22:07:00,Direct,0
usr_101157,2026-05-28 11:48:00,Google Ads,0
usr_101157,2026-05-29 22:48:00,Direct,0
usr_101157,2026-05-30 07:48:00,Direct,0
usr_101157,2026-05-30 15:48:00,Direct,0
usr_101158,2026-05-26 04:30:00,Direct,0
usr_101158,2026-05-27 16:30:00,Direct,0
usr_101159,2026-05-29 11:42:00,Google Ads,0
usr_101160,2026-05-03 14:00:00,Facebook,0
usr_101160,2026-05-04 18:00:00,Facebook,0
usr_101161,2026-05-25 12:45:00,Instagram,0
usr_101161,2026-05-26 14:45:00,Organic Search,0
usr_101162,2026-05-29 02:32:00,Facebook,0
usr_101162,2026-05-29 07:32:00,Organic Search,0
usr_101162,2026-05-29 18:32:00,Organic Search,0
usr_101162,2026-05-30 04:32:00,Organic Search,0
usr_101163,2026-05-24 11:15:00,Facebook,0
usr_101163,2026-05-24 12:15:00,Google Ads,0
usr_101164,2026-05-09 09:59:00,Instagram,0
usr_101164,2026-05-09 12:59:00,Organic Search,0
usr_101165,2026-05-11 03:28:00,Instagram,0
usr_101166,2026-05-30 20:12:00,Instagram,0
usr_101167,2026-05-21 02:33:00,Facebook,0
usr_101168,2026-05-04 08:07:00,Facebook,0
usr_101169,2026-05-10 19:56:00,Facebook,0
usr_101169,2026-05-11 02:56:00,Google Ads,0
usr_101170,2026-05-30 01:17:00,Email,0
usr_101171,2026-05-24 12:06:00,Instagram,0
usr_101171,2026-05-26 00:06:00,Organic Search,0
usr_101171,2026-05-26 12:06:00,Organic Search,1
usr_101172,2026-05-03 13:11:00,Instagram,0
usr_101173,2026-05-16 18:21:00,Facebook,0
usr_101174,2026-05-16 22:00:00,Facebook,0
usr_101174,2026-05-16 23:00:00,Google Ads,0
usr_101174,2026-05-18 09:00:00,Google Ads,0
usr_101174,2026-05-19 14:00:00,Email,0
usr_101175,2026-05-25 15:06:00,Instagram,0
usr_101175,2026-05-25 23:06:00,Direct,0
usr_101175,2026-05-27 08:06:00,Direct,0
usr_101176,2026-05-13 19:00:00,Instagram,0
usr_101177,2026-05-10 22:33:00,Organic Search,0
usr_101177,2026-05-11 05:33:00,Organic Search,0
usr_101177,2026-05-12 16:33:00,Direct,0
usr_101178,2026-05-08 06:05:00,Instagram,0
usr_101178,2026-05-09 11:05:00,Google Ads,0
usr_101178,2026-05-10 22:05:00,Direct,0
usr_101178,2026-05-11 06:05:00,Direct,0
usr_101178,2026-05-13 15:05:00,Direct,0
usr_101179,2026-05-12 15:25:00,Organic Search,0
usr_101180,2026-05-19 00:21:00,Facebook,0
usr_101181,2026-05-10 14:00:00,Instagram,0
usr_101181,2026-05-11 01:00:00,Organic Search,0
usr_101182,2026-05-21 01:42:00,Direct,0
usr_101183,2026-05-02 00:02:00,Email,0
usr_101184,2026-05-02 14:22:00,Instagram,0
usr_101185,2026-05-30 20:50:00,Facebook,0
usr_101186,2026-05-14 22:58:00,Google Ads,0
usr_101186,2026-05-15 04:58:00,Direct,0
usr_101186,2026-05-15 15:58:00,Direct,0
usr_101186,2026-05-16 22:58:00,Direct,0
usr_101186,2026-05-17 00:58:00,Direct,0
usr_101187,2026-05-22 21:51:00,Direct,0
usr_101187,2026-05-24 02:51:00,Direct,0
usr_101187,2026-05-24 11:51:00,Direct,0
usr_101187,2026-05-24 16:51:00,Direct,0
usr_101188,2026-05-21 21:34:00,Google Ads,0
usr_101189,2026-05-25 22:32:00,Instagram,0
usr_101190,2026-05-15 22:26:00,Instagram,0
usr_101191,2026-05-05 08:39:00,Email,0
usr_101192,2026-05-02 13:08:00,Instagram,0
usr_101192,2026-05-02 22:08:00,Organic Search,0
usr_101193,2026-05-09 22:06:00,Facebook,0
usr_101193,2026-05-11 08:06:00,Google Ads,0
usr_101194,2026-05-06 11:37:00,Instagram,0
usr_101194,2026-05-07 23:37:00,Google Ads,0
usr_101195,2026-05-25 02:08:00,Facebook,0
usr_101196,2026-05-24 12:51:00,Facebook,0
usr_101196,2026-05-24 14:51:00,Organic Search,1
usr_101197,2026-05-04 18:06:00,Google Ads,0
usr_101198,2026-05-13 08:59:00,Organic Search,0
usr_101198,2026-05-13 11:59:00,Organic Search,0
usr_101199,2026-05-29 00:39:00,Organic Search,0
usr_101199,2026-05-30 03:39:00,Organic Search,0
usr_101199,2026-05-30 15:39:00,Organic Search,0
usr_101200,2026-05-16 17:18:00,Facebook,0
usr_101200,2026-05-19 01:18:00,Direct,0
usr_101201,2026-05-14 05:51:00,Facebook,0
usr_101202,2026-05-04 23:24:00,Facebook,0
usr_101202,2026-05-05 10:24:00,Organic Search,0
usr_101202,2026-05-06 20:24:00,Organic Search,0
usr_101203,2026-06-01 12:29:00,Organic Search,0
usr_101203,2026-06-01 15:29:00,Organic Search,0
usr_101204,2026-05-19 15:22:00,Organic Search,0
usr_101205,2026-05-22 14:22:00,Facebook,0
usr_101206,2026-05-27 15:17:00,Email,0
usr_101207,2026-05-31 04:30:00,Instagram,0
usr_101208,2026-05-06 08:20:00,Facebook,0
usr_101208,2026-05-06 18:20:00,Organic Search,0
usr_101209,2026-05-07 15:06:00,Facebook,0
usr_101209,2026-05-09 23:06:00,Google Ads,0
usr_101209,2026-05-10 03:06:00,Google Ads,1
usr_101210,2026-05-25 23:59:00,Organic Search,0
usr_101210,2026-05-26 00:59:00,Direct,0
usr_101210,2026-05-27 02:59:00,Direct,0
usr_101210,2026-05-27 08:59:00,Direct,0
usr_101210,2026-05-28 09:59:00,Direct,0
usr_101211,2026-05-21 23:35:00,Instagram,0
usr_101211,2026-05-22 10:35:00,Instagram,0
usr_101211,2026-05-22 14:35:00,Instagram,0
usr_101211,2026-05-23 21:35:00,Direct,0
usr_101212,2026-05-21 02:40:00,Organic Search,0
usr_101212,2026-05-21 05:40:00,Direct,0
usr_101212,2026-05-22 11:40:00,Direct,0
usr_101213,2026-05-09 09:46:00,Google Ads,0
usr_101213,2026-05-10 17:46:00,Direct,0
usr_101213,2026-05-10 21:46:00,Direct,0
usr_101214,2026-05-12 22:57:00,Instagram,0
usr_101214,2026-05-14 06:57:00,Organic Search,0
usr_101215,2026-05-20 07:08:00,Instagram,0
usr_101215,2026-05-20 15:08:00,Google Ads,0
usr_101216,2026-05-12 05:14:00,Google Ads,0
usr_101217,2026-05-31 13:04:00,Facebook,0
usr_101217,2026-06-01 23:04:00,Organic Search,0
usr_101217,2026-06-02 06:04:00,Direct,0
usr_101217,2026-06-03 15:04:00,Direct,0
usr_101218,2026-05-30 14:41:00,Facebook,0
usr_101218,2026-05-30 18:41:00,Facebook,0
usr_101219,2026-05-06 12:35:00,Email,0
usr_101220,2026-05-04 19:57:00,Google Ads,0
usr_101220,2026-05-04 21:57:00,Direct,0
usr_101220,2026-05-07 07:57:00,Direct,0
usr_101220,2026-05-08 09:57:00,Direct,1
usr_101221,2026-05-04 12:31:00,Instagram,0
usr_101221,2026-05-04 20:31:00,Direct,0
usr_101221,2026-05-05 00:31:00,Direct,0
usr_101221,2026-05-05 01:31:00,Direct,0
usr_101222,2026-05-09 04:38:00,Email,0
usr_101223,2026-05-02 15:49:00,Facebook,0
usr_101223,2026-05-02 22:49:00,Facebook,0
usr_101224,2026-05-29 23:57:00,Facebook,0
usr_101224,2026-05-30 00:57:00,Google Ads,0
usr_101225,2026-05-02 16:26:00,Facebook,0
usr_101226,2026-05-30 01:15:00,Direct,0
usr_101226,2026-05-30 09:15:00,Direct,0
usr_101227,2026-05-14 00:41:00,Facebook,0
usr_101228,2026-05-22 08:42:00,Instagram,0
usr_101229,2026-05-24 14:23:00,Facebook,0
usr_101229,2026-05-25 18:23:00,Organic Search,0
usr_101229,2026-05-25 23:23:00,Direct,0
usr_101229,2026-05-26 08:23:00,Direct,0
usr_101230,2026-05-23 23:31:00,Facebook,0
usr_101230,2026-05-26 08:31:00,Facebook,0
usr_101231,2026-05-08 06:23:00,Email,0
usr_101232,2026-05-15 22:48:00,Facebook,0
usr_101233,2026-05-09 10:37:00,Organic Search,0
usr_101234,2026-05-14 22:01:00,Organic Search,0
usr_101235,2026-05-07 08:27:00,Facebook,0
usr_101235,2026-05-07 17:27:00,Facebook,0
usr_101236,2026-05-28 00:13:00,Direct,0
usr_101236,2026-05-29 10:13:00,Direct,0
usr_101236,2026-05-29 17:13:00,Direct,0
usr_101237,2026-05-20 17:46:00,Direct,0
usr_101237,2026-05-22 02:46:00,Direct,0
usr_101237,2026-05-22 12:46:00,Direct,0
usr_101238,2026-06-01 16:29:00,Email,0
usr_101238,2026-06-01 17:29:00,Organic Search,0
usr_101238,2026-06-02 04:29:00,Direct,1
usr_101239,2026-05-03 06:17:00,Facebook,0
usr_101239,2026-05-03 17:17:00,Direct,0
usr_101239,2026-05-05 03:17:00,Direct,0
usr_101239,2026-05-05 08:17:00,Direct,0
usr_101239,2026-05-05 14:17:00,Direct,0
usr_101240,2026-05-01 20:00:00,Organic Search,0
usr_101240,2026-05-02 05:00:00,Organic Search,0
usr_101240,2026-05-02 06:00:00,Organic Search,0
usr_101241,2026-05-31 07:28:00,Facebook,0
usr_101241,2026-05-31 15:28:00,Organic Search,0
usr_101242,2026-05-05 21:41:00,Google Ads,0
usr_101243,2026-05-19 14:02:00,Facebook,0
usr_101243,2026-05-20 02:02:00,Facebook,0
usr_101244,2026-05-12 05:04:00,Direct,0
usr_101244,2026-05-12 09:04:00,Direct,0
usr_101244,2026-05-12 19:04:00,Direct,0
usr_101244,2026-05-13 06:04:00,Direct,0
usr_101244,2026-05-13 17:04:00,Direct,0
usr_101245,2026-05-12 02:50:00,Facebook,0
usr_101245,2026-05-13 08:50:00,Google Ads,0
usr_101246,2026-05-06 14:02:00,Direct,0
usr_101246,2026-05-08 15:02:00,Direct,0
usr_101247,2026-05-13 01:45:00,Facebook,0
usr_101248,2026-05-28 21:02:00,Email,0
usr_101248,2026-05-29 08:02:00,Direct,0
usr_101248,2026-05-29 10:02:00,Direct,0
usr_101249,2026-05-22 21:33:00,Direct,0
usr_101249,2026-05-23 07:33:00,Direct,0
usr_101249,2026-05-23 11:33:00,Direct,0
usr_101249,2026-05-23 17:33:00,Direct,0
usr_101249,2026-05-23 23:33:00,Direct,0
usr_101250,2026-05-24 22:23:00,Facebook,0
usr_101250,2026-05-25 04:23:00,Direct,0
usr_101250,2026-05-26 14:23:00,Direct,0
usr_101251,2026-05-09 21:52:00,Email,0
usr_101252,2026-05-26 11:21:00,Facebook,0
usr_101252,2026-05-26 20:21:00,Facebook,0
usr_101252,2026-05-29 06:21:00,Direct,0
usr_101252,2026-05-29 10:21:00,Direct,0
usr_101253,2026-05-14 16:48:00,Organic Search,0
usr_101253,2026-05-15 19:48:00,Direct,0
usr_101253,2026-05-17 02:48:00,Direct,0
usr_101253,2026-05-17 05:48:00,Direct,0
usr_101254,2026-05-14 03:35:00,Facebook,0
usr_101254,2026-05-14 09:35:00,Facebook,0
usr_101254,2026-05-14 19:35:00,Facebook,0
usr_101254,2026-05-15 07:35:00,Organic Search,0
usr_101254,2026-05-15 19:35:00,Direct,0
usr_101255,2026-05-10 18:44:00,Direct,0
usr_101255,2026-05-12 04:44:00,Direct,0
usr_101255,2026-05-14 13:44:00,Direct,0
usr_101255,2026-05-14 14:44:00,Direct,0
usr_101256,2026-05-13 22:28:00,Instagram,0
usr_101256,2026-05-14 00:28:00,Instagram,0
usr_101257,2026-05-04 04:33:00,Instagram,0
usr_101258,2026-05-12 15:20:00,Direct,0
usr_101258,2026-05-13 03:20:00,Direct,0
usr_101259,2026-05-04 16:18:00,Email,0
usr_101259,2026-05-05 00:18:00,Organic Search,0
usr_101259,2026-05-05 03:18:00,Organic Search,0
usr_101259,2026-05-05 08:18:00,Organic Search,0
usr_101260,2026-05-07 20:53:00,Email,0
usr_101260,2026-05-07 21:53:00,Direct,0
usr_101260,2026-05-10 06:53:00,Direct,0
usr_101260,2026-05-10 10:53:00,Direct,0
usr_101260,2026-05-10 11:53:00,Direct,0
usr_101261,2026-06-02 03:27:00,Facebook,0
usr_101262,2026-05-31 05:45:00,Instagram,0
usr_101263,2026-05-04 06:17:00,Instagram,0
usr_101263,2026-05-06 08:17:00,Organic Search,0
usr_101264,2026-05-07 03:21:00,Facebook,0
usr_101264,2026-05-08 14:21:00,Google Ads,0
usr_101264,2026-05-10 02:21:00,Email,0
usr_101265,2026-05-15 12:59:00,Organic Search,0
usr_101265,2026-05-15 21:59:00,Direct,0
usr_101266,2026-05-31 23:40:00,Organic Search,0
usr_101266,2026-06-01 03:40:00,Direct,0
usr_101267,2026-05-16 08:46:00,Facebook,0
usr_101267,2026-05-16 10:46:00,Direct,0
usr_101268,2026-05-16 20:39:00,Organic Search,0
usr_101268,2026-05-17 08:39:00,Direct,0
usr_101268,2026-05-17 15:39:00,Direct,0
usr_101268,2026-05-18 19:39:00,Direct,0
usr_101268,2026-05-20 03:39:00,Direct,0
usr_101269,2026-05-27 15:56:00,Direct,0
usr_101269,2026-05-28 02:56:00,Direct,0
usr_101270,2026-05-16 14:06:00,Instagram,0
usr_101271,2026-05-22 19:07:00,Instagram,0
usr_101271,2026-05-24 01:07:00,Direct,0
usr_101272,2026-05-27 19:38:00,Email,0
usr_101272,2026-05-28 00:38:00,Organic Search,0
usr_101273,2026-05-03 04:49:00,Organic Search,0
usr_101273,2026-05-03 11:49:00,Organic Search,0
usr_101274,2026-05-10 02:46:00,Instagram,0
usr_101274,2026-05-11 07:46:00,Organic Search,0
usr_101274,2026-05-11 11:46:00,Direct,0
usr_101275,2026-05-28 06:07:00,Facebook,0
usr_101275,2026-05-29 09:07:00,Direct,0
usr_101276,2026-05-27 18:05:00,Facebook,0
usr_101276,2026-05-30 03:05:00,Google Ads,0
usr_101277,2026-05-07 14:34:00,Facebook,1
usr_101278,2026-05-26 12:58:00,Instagram,0
usr_101278,2026-05-27 00:58:00,Direct,0
usr_101278,2026-05-27 01:58:00,Direct,0
usr_101279,2026-06-01 00:06:00,Facebook,0
usr_101280,2026-05-02 11:40:00,Facebook,0
usr_101281,2026-05-28 00:41:00,Email,0
usr_101282,2026-05-02 10:47:00,Organic Search,0
usr_101282,2026-05-04 12:47:00,Direct,0
usr_101282,2026-05-05 19:47:00,Direct,0
usr_101282,2026-05-06 05:47:00,Direct,0
usr_101283,2026-05-10 01:12:00,Email,0
usr_101283,2026-05-10 08:12:00,Organic Search,0
usr_101283,2026-05-10 10:12:00,Direct,0
usr_101283,2026-05-10 17:12:00,Direct,0
usr_101284,2026-05-14 06:31:00,Instagram,0
usr_101284,2026-05-15 18:31:00,Direct,0
usr_101285,2026-05-01 18:49:00,Facebook,0
usr_101286,2026-05-12 06:51:00,Facebook,0
usr_101286,2026-05-12 09:51:00,Organic Search,0
usr_101287,2026-05-19 17:05:00,Direct,0
usr_101288,2026-05-26 03:16:00,Instagram,0
usr_101288,2026-05-26 06:16:00,Direct,0
usr_101288,2026-05-26 18:16:00,Direct,0
usr_101289,2026-05-11 06:13:00,Instagram,0
usr_101289,2026-05-11 12:13:00,Google Ads,0
usr_101290,2026-05-14 23:04:00,Facebook,0
usr_101290,2026-05-15 11:04:00,Facebook,0
usr_101290,2026-05-15 15:04:00,Facebook,0
usr_101290,2026-05-15 17:04:00,Google Ads,0
usr_101290,2026-05-16 00:04:00,Direct,0
usr_101291,2026-05-17 11:47:00,Google Ads,0
usr_101291,2026-05-17 16:47:00,Google Ads,0
usr_101292,2026-05-25 07:17:00,Direct,0
usr_101293,2026-05-19 09:13:00,Google Ads,0
usr_101293,2026-05-19 19:13:00,Direct,0
usr_101293,2026-05-20 03:13:00,Direct,0
usr_101293,2026-05-20 09:13:00,Direct,0
usr_101294,2026-05-01 18:26:00,Email,0
usr_101294,2026-05-01 19:26:00,Direct,0
usr_101294,2026-05-01 23:26:00,Direct,0
usr_101294,2026-05-02 01:26:00,Direct,0
usr_101295,2026-05-20 20:38:00,Instagram,0
usr_101295,2026-05-22 00:38:00,Google Ads,0
usr_101296,2026-05-08 15:18:00,Facebook,0
usr_101297,2026-05-30 19:35:00,Instagram,0
usr_101297,2026-05-31 05:35:00,Instagram,0
usr_101298,2026-05-09 08:16:00,Email,0
usr_101299,2026-05-20 06:38:00,Google Ads,0
usr_101299,2026-05-21 17:38:00,Email,0
usr_101299,2026-05-23 21:38:00,Organic Search,0
usr_101300,2026-05-08 05:59:00,Email,0
usr_101301,2026-05-02 11:04:00,Instagram,0
usr_101302,2026-05-15 06:30:00,Organic Search,0
usr_101303,2026-05-25 17:45:00,Facebook,0
usr_101303,2026-05-26 23:45:00,Facebook,0
usr_101303,2026-05-27 09:45:00,Facebook,0
usr_101304,2026-05-28 01:35:00,Direct,0
usr_101304,2026-05-29 12:35:00,Direct,0
usr_101304,2026-05-29 19:35:00,Direct,0
usr_101305,2026-05-30 02:49:00,Facebook,0
usr_101305,2026-05-30 12:49:00,Organic Search,0
usr_101306,2026-05-15 12:11:00,Direct,0
usr_101306,2026-05-15 18:11:00,Direct,0
usr_101307,2026-05-11 08:58:00,Facebook,0
usr_101307,2026-05-11 09:58:00,Organic Search,0
usr_101308,2026-05-22 03:25:00,Facebook,0
usr_101308,2026-05-23 08:25:00,Organic Search,0
usr_101309,2026-05-29 08:59:00,Direct,0
usr_101309,2026-05-30 16:59:00,Direct,0
usr_101310,2026-05-21 23:51:00,Email,0
usr_101311,2026-05-06 01:47:00,Organic Search,0
usr_101312,2026-05-05 02:28:00,Organic Search,0
usr_101313,2026-05-10 07:41:00,Organic Search,0
usr_101314,2026-05-30 20:57:00,Google Ads,0
usr_101315,2026-05-14 14:53:00,Instagram,0
usr_101315,2026-05-14 23:53:00,Google Ads,0
usr_101315,2026-05-15 04:53:00,Google Ads,0
usr_101316,2026-05-11 02:12:00,Instagram,0
usr_101317,2026-05-27 06:19:00,Email,0
usr_101318,2026-05-28 06:05:00,Instagram,0
usr_101319,2026-05-07 09:05:00,Organic Search,0
usr_101320,2026-05-27 08:13:00,Facebook,0
usr_101320,2026-05-27 20:13:00,Direct,0
usr_101321,2026-05-02 17:45:00,Instagram,0
usr_101321,2026-05-02 23:45:00,Direct,0
usr_101321,2026-05-03 03:45:00,Direct,0
usr_101321,2026-05-03 07:45:00,Direct,0
usr_101322,2026-05-23 20:16:00,Facebook,0
usr_101323,2026-05-28 21:43:00,Instagram,0
usr_101323,2026-05-31 07:43:00,Instagram,0
usr_101324,2026-05-08 09:27:00,Instagram,0
usr_101325,2026-05-17 11:16:00,Facebook,0
usr_101325,2026-05-17 13:16:00,Organic Search,0
usr_101325,2026-05-18 00:16:00,Direct,0
usr_101326,2026-05-19 21:23:00,Facebook,0
usr_101327,2026-05-23 14:55:00,Facebook,0
usr_101327,2026-05-23 20:55:00,Google Ads,0
usr_101328,2026-05-06 20:19:00,Organic Search,0
usr_101329,2026-05-27 07:29:00,Facebook,0
usr_101330,2026-05-11 07:23:00,Instagram,0
usr_101330,2026-05-12 12:23:00,Direct,0
usr_101331,2026-05-08 21:06:00,Direct,0
usr_101332,2026-05-31 23:44:00,Instagram,0
usr_101332,2026-06-03 09:44:00,Google Ads,0
usr_101332,2026-06-04 12:44:00,Direct,0
usr_101332,2026-06-05 13:44:00,Direct,0
usr_101332,2026-06-07 18:44:00,Direct,0
usr_101333,2026-05-13 08:29:00,Facebook,0
usr_101333,2026-05-13 11:29:00,Organic Search,0
usr_101333,2026-05-13 13:29:00,Organic Search,1
usr_101334,2026-05-14 13:46:00,Organic Search,0
usr_101335,2026-05-16 14:22:00,Email,0
usr_101335,2026-05-18 02:22:00,Direct,0
usr_101336,2026-05-13 16:45:00,Instagram,0
usr_101337,2026-05-31 09:25:00,Instagram,0
usr_101338,2026-05-18 14:22:00,Email,0
usr_101338,2026-05-20 15:22:00,Organic Search,0
usr_101338,2026-05-21 01:22:00,Organic Search,0
usr_101339,2026-05-13 20:32:00,Facebook,0
usr_101340,2026-05-21 08:08:00,Instagram,0
usr_101340,2026-05-21 15:08:00,Google Ads,0
usr_101341,2026-05-06 20:09:00,Instagram,0
usr_101342,2026-06-01 00:11:00,Instagram,0
usr_101342,2026-06-01 02:11:00,Organic Search,0
usr_101343,2026-05-22 15:51:00,Facebook,0
usr_101343,2026-05-23 01:51:00,Google Ads,0
usr_101344,2026-05-16 21:42:00,Google Ads,0
usr_101344,2026-05-17 02:42:00,Direct,0
usr_101345,2026-05-26 00:45:00,Facebook,0
usr_101345,2026-05-28 02:45:00,Facebook,0
usr_101345,2026-05-29 09:45:00,Organic Search,0
usr_101346,2026-05-07 12:21:00,Instagram,0
usr_101346,2026-05-07 16:21:00,Google Ads,0
usr_101347,2026-05-14 03:29:00,Google Ads,0
usr_101347,2026-05-15 11:29:00,Email,0
usr_101348,2026-05-22 22:16:00,Organic Search,1
usr_101349,2026-05-18 15:11:00,Organic Search,0
usr_101350,2026-05-21 13:38:00,Instagram,0
usr_101351,2026-05-08 08:05:00,Email,0
usr_101352,2026-05-14 02:44:00,Google Ads,0
usr_101352,2026-05-15 12:44:00,Email,0
usr_101352,2026-05-15 14:44:00,Organic Search,0
usr_101353,2026-05-22 01:40:00,Facebook,0
usr_101354,2026-05-04 15:59:00,Direct,0
usr_101355,2026-05-26 03:47:00,Facebook,0
usr_101355,2026-05-28 07:47:00,Organic Search,0
usr_101356,2026-05-23 05:23:00,Direct,0
usr_101356,2026-05-24 12:23:00,Direct,0
usr_101357,2026-05-07 18:32:00,Google Ads,0
usr_101358,2026-05-10 09:00:00,Facebook,0
usr_101359,2026-05-18 01:50:00,Google Ads,0
usr_101359,2026-05-18 05:50:00,Email,0
usr_101359,2026-05-18 11:50:00,Organic Search,0
usr_101360,2026-05-26 08:38:00,Google Ads,0
usr_101361,2026-05-13 21:59:00,Google Ads,0
usr_101361,2026-05-14 03:59:00,Google Ads,0
usr_101362,2026-05-20 03:10:00,Facebook,0
usr_101362,2026-05-20 14:10:00,Facebook,0
usr_101362,2026-05-21 16:10:00,Direct,0
usr_101363,2026-05-05 12:47:00,Google Ads,0
usr_101363,2026-05-05 18:47:00,Email,0
usr_101364,2026-05-22 04:10:00,Instagram,0
usr_101364,2026-05-22 05:10:00,Direct,0
usr_101365,2026-05-13 19:08:00,Facebook,0
usr_101365,2026-05-13 23:08:00,Facebook,0
usr_101365,2026-05-14 01:08:00,Direct,0
usr_101366,2026-05-26 05:25:00,Facebook,0
usr_101366,2026-05-27 12:25:00,Direct,0
usr_101367,2026-05-18 00:34:00,Facebook,0
usr_101367,2026-05-18 08:34:00,Organic Search,0
usr_101367,2026-05-18 16:34:00,Direct,0
usr_101367,2026-05-18 19:34:00,Direct,1
usr_101368,2026-05-25 16:41:00,Facebook,0
usr_101368,2026-05-26 03:41:00,Organic Search,0
usr_101369,2026-05-21 10:39:00,Instagram,0
usr_101369,2026-05-22 12:39:00,Direct,0
usr_101370,2026-05-12 06:15:00,Email,0
usr_101370,2026-05-12 08:15:00,Direct,1
usr_101371,2026-05-13 07:55:00,Facebook,0
usr_101371,2026-05-15 11:55:00,Facebook,0
usr_101371,2026-05-15 16:55:00,Direct,0
